Date,Adj Close
2020-07-27,14.092917442321777
2020-07-28,13.333213806152344
2020-07-29,12.650334358215332
2020-07-30,13.060062408447266
2020-08-04,12.63326358795166
2020-08-05,12.564974784851074
2020-08-06,11.702840805053711
2020-08-07,12.232070922851562
2020-08-10,12.343039512634277
2020-08-11,12.564974784851074
2020-08-12,12.462542533874512
2020-08-13,12.556438446044922
2020-08-14,12.249143600463867
2020-08-17,12.112566947937012
2020-08-18,12.180856704711914
2020-08-19,12.582045555114746
2020-08-20,12.95763111114502
2020-08-21,13.666118621826172
2020-08-24,13.674654006958008
2020-08-25,13.05152702331543
2020-08-26,13.008845329284668
2020-08-27,13.068597793579102
2020-08-28,12.949094772338867
2020-08-31,12.675942420959473
2020-09-01,12.744231224060059
2020-09-02,12.73569393157959
2020-09-03,12.556438446044922
2020-09-04,12.79544734954834
2020-09-07,13.196637153625488
2020-09-08,13.077133178710938
2020-09-09,13.264925956726074
2020-09-10,13.222245216369629
2020-09-11,13.1198148727417
2020-09-14,13.153958320617676
2020-09-15,13.222245216369629
2020-09-16,13.375892639160156
2020-09-17,13.299070358276367
2020-09-18,13.256390571594238
2020-09-21,12.812519073486328
2020-09-22,12.812519073486328
2020-09-23,13.162493705749512
2020-09-24,13.26248836517334
2020-09-25,13.297505378723145
2020-09-28,12.973602294921875
2020-09-29,12.894815444946289
2020-09-30,12.94734001159668
2020-10-01,13.06114387512207
2020-10-02,13.017373085021973
2020-10-05,13.131176948547363
2020-10-06,13.078652381896973
2020-10-07,12.982357025146484
2020-10-08,13.096160888671875
2020-10-09,13.209964752197266
2020-10-12,13.244980812072754
2020-10-13,13.166193962097168
2020-10-14,13.665177345275879
2020-10-15,13.393800735473633
2020-10-16,13.507604598999023
2020-10-19,13.813997268676758
2020-10-20,13.665177345275879
2020-10-21,13.38504695892334
2020-10-22,13.209964752197266
2020-10-23,12.781013488769531
2020-10-26,12.098191261291504
2020-10-27,12.211994171142578
2020-10-28,11.993142127990723
2020-10-30,11.669239044189453
2020-11-02,11.85307502746582
2020-11-03,12.03691291809082
2020-11-04,12.168224334716797
2020-11-05,12.264519691467285
2020-11-06,12.159469604492188
2020-11-09,12.465863227844238
2020-11-10,12.553404808044434
2020-11-11,12.956094741821289
2020-11-12,12.772257804870605
2020-11-13,12.9210786819458
2020-11-16,12.903569221496582
2020-11-17,12.562159538269043
2020-11-18,12.728487968444824
2020-11-19,12.9210786819458
2020-11-20,13.052389144897461
2020-11-23,13.26248836517334
2020-11-24,13.682685852050781
2020-11-25,13.568883895874023
2020-11-26,13.551374435424805
2020-11-27,13.279996871948242
2020-11-30,12.763504981994629
2020-12-01,13.166193962097168
2020-12-02,13.218718528747559
2020-12-03,13.174947738647461
2020-12-04,13.166193962097168
2020-12-07,13.052389144897461
2020-12-08,13.38504695892334
2020-12-09,13.761473655700684
2020-12-10,13.997835159301758
2020-12-11,13.88403034210205
2020-12-14,14.225442886352539
2020-12-15,14.304229736328125
2020-12-16,14.33924388885498
2020-12-17,14.172917366027832
2020-12-18,14.085375785827637
2020-12-21,13.533866882324219
2020-12-22,13.761473655700684
2020-12-23,13.84026050567627
2020-12-24,14.129145622253418
2020-12-25,14.601868629455566
2020-12-28,14.76819896697998
2020-12-29,14.496819496154785
2020-12-30,14.505572319030762
2020-12-31,14.566852569580078
2021-01-04,14.671902656555176
2021-01-05,16.126094818115234
2021-01-06,15.771870613098145
2021-01-07,16.152660369873047
2021-01-08,16.126094818115234
2021-01-11,16.48917579650879
2021-01-12,16.480321884155273
2021-01-13,16.754844665527344
2021-01-14,16.604299545288086
2021-01-15,16.04639434814453
2021-01-18,16.152660369873047
2021-01-19,16.595443725585938
2021-01-20,16.551164627075195
2021-01-21,16.356340408325195
2021-01-22,16.551164627075195
2021-01-25,16.604299545288086
2021-01-26,16.595443725585938
2021-01-27,15.76301383972168
2021-01-28,15.940128326416016
2021-01-29,16.037540435791016
2021-02-01,15.993260383605957
2021-02-02,16.285493850708008
2021-02-03,16.285493850708008
2021-02-04,16.072961807250977
2021-02-05,15.771870613098145
2021-02-08,15.807292938232422
2021-02-09,15.940128326416016
2021-02-10,15.878138542175293
2021-02-11,15.8427152633667
2021-02-12,15.506200790405273
2021-02-15,15.984405517578125
2021-02-16,15.603614807128906
2021-02-17,15.825004577636719
2021-02-18,15.851570129394531
2021-02-19,16.04639434814453
2021-02-22,16.29435157775879
2021-02-23,15.886994361877441
2021-02-24,15.249387741088867
2021-02-25,15.0545654296875
2021-02-26,14.213279724121094
2021-03-01,14.523226737976074
2021-03-02,15.063420295715332
2021-03-03,15.302523612976074
2021-03-04,15.081132888793945
2021-03-05,15.063420295715332
2021-03-08,14.966009140014648
2021-03-09,15.107697486877441
2021-03-10,15.497346878051758
2021-03-11,15.143121719360352
2021-03-12,15.169687271118164
2021-03-15,15.045707702636719
2021-03-16,15.0545654296875
2021-03-17,15.01914119720459
2021-03-18,14.868597030639648
2021-03-19,14.337259292602539
2021-03-22,12.911502838134766
2021-03-23,12.822946548461914
2021-03-24,13.239160537719727
2021-03-25,13.0974702835083
2021-03-26,13.026626586914062
2021-03-29,13.292295455932617
2021-03-30,13.239160537719727
2021-03-31,13.124037742614746
2021-04-01,13.425129890441895
2021-04-02,13.39856243133545
2021-04-05,13.770499229431152
2021-04-06,13.5845308303833
2021-04-07,13.885622024536133
2021-04-08,13.7793550491333
2021-04-09,13.41627311706543
2021-04-12,13.310006141662598
2021-04-13,13.301151275634766
2021-04-14,13.59338665008545
2021-04-15,13.69079875946045
2021-04-16,14.009599685668945
2021-04-19,14.204424858093262
2021-04-20,13.770499229431152
2021-04-21,13.504829406738281
2021-04-22,13.619953155517578
2021-04-26,13.947611808776855
2021-04-27,14.443525314331055
2021-04-28,14.620638847351074
2021-04-29,14.611783027648926
2021-04-30,14.248702049255371
2021-05-03,14.416959762573242
2021-05-04,14.576359748840332
2021-05-05,14.257558822631836
2021-05-06,14.239847183227539
2021-05-07,14.248702049255371
2021-05-10,14.346115112304688
2021-05-11,14.062734603881836
2021-05-12,13.912188529968262
2021-05-17,14.337259292602539
2021-05-18,14.301836013793945
2021-05-20,14.177857398986816
2021-05-21,14.239847183227539
2021-05-24,14.071590423583984
2021-05-25,13.478263854980469
2021-05-26,13.69079875946045
2021-05-27,13.407417297363281
2021-05-28,13.478263854980469
2021-05-31,13.354284286499023
2021-06-01,13.602241516113281
2021-06-02,13.442840576171875
2021-06-03,13.451695442199707
2021-06-04,13.442840576171875
2021-06-07,13.735076904296875
2021-06-08,13.673086166381836
2021-06-09,13.69079875946045
2021-06-10,13.673086166381836
2021-06-11,13.575674057006836
2021-06-14,13.41627311706543
2021-06-15,13.327717781066895
2021-06-16,13.203739166259766
2021-06-17,13.363139152526855
2021-06-18,13.53139591217041
2021-06-21,13.380851745605469
2021-06-22,13.460551261901855
2021-06-23,13.717365264892578
2021-06-24,13.743931770324707
2021-06-25,13.61109733581543
2021-06-28,13.212594985961914
2021-06-29,13.212594985961914
2021-06-30,13.035482406616211
2021-07-01,13.15946102142334
2021-07-02,13.0974702835083
2021-07-05,13.221449851989746
2021-07-06,13.141749382019043
2021-07-07,13.248017311096191
2021-07-08,13.186027526855469
2021-07-09,13.265727043151855
2021-07-12,12.831801414489746
2021-07-13,12.62812328338623
2021-07-14,12.805235862731934
2021-07-16,12.72553539276123
2021-07-19,12.690112113952637
2021-07-26,12.504144668579102
2021-07-27,12.548422813415527
2021-07-28,12.504144668579102
2021-07-29,12.681257247924805
2021-07-30,12.62812328338623
2021-08-02,12.62812328338623
2021-08-03,12.601555824279785
2021-08-04,12.929213523864746
2021-08-05,13.000059127807617
2021-08-06,12.911502838134766
2021-08-09,13.00891399383545
2021-08-10,13.17717170715332
2021-08-11,12.849514961242676
2021-08-12,13.327717781066895
2021-08-13,12.876080513000488
2021-08-16,12.911502838134766
2021-08-17,12.88493537902832
2021-08-18,12.805235862731934
2021-08-19,12.716678619384766
2021-08-20,12.690112113952637
2021-08-23,12.840657234191895
2021-08-24,12.955780982971191
2021-08-25,12.78752326965332
2021-08-26,12.707823753356934
2021-08-27,12.831801414489746
2021-08-31,13.062047958374023
2021-09-01,13.088615417480469
2021-09-02,13.0974702835083
2021-09-03,13.000059127807617
2021-09-06,13.150604248046875
2021-09-07,12.991204261779785
2021-09-08,12.681257247924805
2021-09-09,12.805235862731934
2021-09-10,12.663544654846191
2021-09-13,12.681257247924805
2021-09-14,12.698967933654785
2021-09-15,12.663544654846191
2021-09-16,12.583845138549805
2021-09-17,12.486433029174805
2021-09-20,12.335887908935547
2021-09-21,12.229619979858398
2021-09-22,12.327031135559082
2021-09-23,12.300464630126953
2021-09-24,12.20305347442627
2021-09-27,12.22076416015625
2021-09-28,12.10564136505127
2021-09-29,12.185341835021973
2021-09-30,12.247331619262695
2021-10-01,12.176486015319824
2021-10-04,12.229619979858398
2021-10-05,12.194197654724121
2021-10-06,11.990517616271973
2021-10-07,12.158774375915527
2021-10-08,12.22076416015625
2021-10-11,12.344742774963379
2021-10-12,12.43329906463623
2021-10-13,12.229619979858398
2021-10-14,12.141063690185547
2021-10-15,12.061362266540527
2021-10-18,12.43329906463623
2021-10-19,12.72553539276123
2021-10-20,12.636979103088379
2021-10-21,12.86722469329834
2021-10-22,13.053192138671875
2021-10-25,13.044337272644043
2021-10-26,13.363139152526855
2021-10-27,13.442840576171875
2021-10-28,13.39856243133545
2021-11-01,13.850199699401855
2021-11-02,13.974178314208984
2021-11-03,13.912188529968262
2021-11-04,14.222135543823242
2021-11-05,13.983034133911133
2021-11-08,14.01845645904541
2021-11-09,14.115867614746094
2021-11-10,14.107012748718262
2021-11-11,14.284124374389648
2021-11-12,14.416959762573242
2021-11-15,14.886306762695312
2021-11-16,15.151976585388184
2021-11-17,15.267099380493164
2021-11-18,15.426501274108887
2021-11-19,15.745305061340332
2021-11-22,15.674459457397461
2021-11-23,16.179229736328125
2021-11-24,16.471466064453125
2021-11-25,16.34748649597168
2021-11-26,15.93127155303955
2021-11-29,16.188085556030273
2021-11-30,16.48917579650879
2021-12-01,17.020511627197266
2021-12-02,17.1002140045166
2021-12-03,17.419017791748047
2021-12-06,17.481006622314453
2021-12-07,18.73850440979004
2021-12-08,19.46466636657715
2021-12-09,20.403364181518555
2021-12-10,20.970123291015625
2021-12-13,21.094099044799805
2021-12-14,23.20174217224121
2021-12-15,23.113183975219727
2021-12-16,24.654062271118164
2021-12-17,22.19219970703125
2021-12-20,21.643152236938477
2021-12-21,19.482378005981445
2021-12-22,17.534137725830078
2021-12-23,17.135637283325195
2021-12-24,18.59681510925293
2021-12-27,18.437414169311523
2021-12-28,17.658119201660156
2021-12-29,18.189456939697266
2021-12-30,17.78209686279297
2021-12-31,17.923786163330078
2022-01-03,18.68537139892578
2022-01-04,19.287555694580078
2022-01-05,20.03142547607422
2022-01-06,19.677200317382812
2022-01-07,19.925159454345703
2022-01-10,20.474206924438477
2022-01-11,20.474206924438477
2022-01-12,21.20037078857422
2022-01-13,20.970123291015625
2022-01-14,20.75758934020996
2022-01-17,20.828432083129883
2022-01-18,19.376110076904297
2022-01-19,19.83660316467285
2022-01-20,20.36794090270996
2022-01-21,20.73987579345703
2022-01-24,19.65949058532715
2022-01-25,19.960582733154297
2022-01-26,20.952411651611328
2022-01-27,21.448326110839844
2022-01-28,22.19219970703125
2022-01-31,22.38702392578125
2022-02-01,23.626811981201172
2022-02-02,22.47557830810547
2022-02-03,21.784839630126953
2022-02-04,21.483749389648438
2022-02-07,22.758960723876953
2022-02-08,22.652690887451172
2022-02-09,22.493289947509766
2022-02-10,22.19219970703125
2022-02-11,22.493289947509766
2022-02-14,21.944242477416992
2022-02-15,21.979663848876953
2022-02-16,21.749418258666992
2022-02-17,20.987834930419922
2022-02-18,21.058679580688477
2022-02-21,20.793010711669922
2022-02-22,20.527341842651367
2022-02-23,19.978294372558594
2022-02-24,17.994632720947266
2022-02-25,17.72896385192871
2022-02-28,16.38290786743164
2022-03-01,16.320920944213867
2022-03-02,16.214651107788086
2022-03-03,16.33863067626953
2022-03-04,15.93127155303955
2022-03-07,15.851570129394531
2022-03-08,15.860426902770996
2022-03-09,16.68400001525879
2022-03-10,16.471466064453125
2022-03-11,16.737133026123047
2022-03-14,16.92310333251953
2022-03-15,16.9053897857666
2022-03-16,16.754844665527344
2022-03-17,16.8256893157959
2022-03-18,16.95852279663086
2022-03-21,17.268470764160156
2022-03-22,18.03005599975586
2022-03-23,18.100900650024414
2022-03-24,17.87065315246582
2022-03-25,17.852943420410156
2022-03-28,17.976919174194336
2022-03-29,19.287555694580078
2022-03-30,19.181285858154297
2022-03-31,18.862483978271484
2022-04-01,18.897905349731445
2022-04-04,19.305265426635742
2022-04-05,20.208538055419922
2022-04-06,19.872024536132812
2022-04-07,19.996004104614258
2022-04-08,20.438785552978516
2022-04-11,21.235790252685547
2022-04-12,21.57230567932129
2022-04-13,21.306636810302734
2022-04-14,21.18265724182129
2022-04-15,21.28892707824707
2022-04-18,21.590015411376953
2022-04-19,21.501461029052734
2022-04-20,21.32434844970703
2022-04-21,21.235790252685547
2022-04-22,20.456497192382812
2022-04-25,20.36794090270996
2022-04-26,19.41260528564453
2022-04-27,19.248245239257812
2022-04-28,19.15693473815918
2022-04-29,17.9425048828125
2022-05-05,18.809955596923828
2022-05-06,18.462976455688477
2022-05-09,18.353403091430664
2022-05-10,18.517763137817383
2022-05-11,18.079469680786133
2022-05-12,17.138973236083984
2022-05-13,17.750755310058594
2022-05-16,17.522480010986328
2022-05-17,17.604658126831055
2022-05-18,17.513347625732422
2022-05-20,17.175498962402344
2022-05-23,17.184629440307617
2022-05-24,17.248546600341797
2022-05-25,17.412904739379883
2022-05-26,17.72336196899414
2022-05-27,17.37638282775879
2022-05-30,17.805540084838867
2022-05-31,17.969900131225586
2022-06-01,18.070343017578125
2022-06-02,18.316879272460938
2022-06-03,18.21643829345703
2022-06-06,18.426450729370117
2022-06-07,18.21643829345703
2022-06-08,17.449430465698242
2022-06-09,17.70509910583496
2022-06-10,17.27593994140625
2022-06-13,17.46769142150879
2022-06-14,17.549869537353516
2022-06-15,17.64118003845215
2022-06-16,17.83293342590332
2022-06-17,18.663860321044922
2022-06-20,19.92394256591797
2022-06-21,20.34397315979004
2022-06-22,19.978729248046875
2022-06-23,21.512744903564453
2022-06-24,21.31186294555664
2022-06-27,21.001407623291016
2022-06-28,20.088302612304688
2022-06-29,20.362232208251953
2022-06-30,19.741323471069336
2022-07-01,20.727476119995117
2022-07-04,20.45354461669922
2022-07-05,19.77784538269043
2022-07-06,19.723060607910156
2022-07-07,19.869155883789062
2022-07-08,19.723060607910156
2022-07-13,20.43528175354004
2022-07-14,20.16135025024414
2022-07-18,20.94662094116211
2022-07-19,21.257076263427734
2022-07-20,21.54926872253418
2022-07-21,22.535423278808594
2022-07-22,23.21112060546875
2022-07-25,23.101547241210938
2022-07-26,22.681520462036133
2022-07-27,23.302431106567383
2022-07-28,23.156333923339844
2022-07-29,23.302431106567383
2022-08-01,23.5580997467041
2022-08-02,23.5580997467041
2022-08-03,24.233797073364258
2022-08-04,24.452943801879883
2022-08-05,24.43467903137207
2022-08-08,24.72687339782715
2022-08-09,24.653825759887695
2022-08-10,24.562515258789062
2022-08-11,24.92775535583496
2022-08-12,24.160747528076172
2022-08-15,24.745136260986328
2022-08-16,24.58077621459961
2022-08-17,24.891233444213867
2022-08-18,24.745136260986328
2022-08-19,25.9504337310791
2022-08-22,26.370460510253906
2022-08-23,26.48003387451172
2022-08-24,25.493881225585938
2022-08-25,24.9825439453125
2022-08-26,25.146902084350586
2022-08-29,25.786075592041016
2022-08-31,27.192256927490234
2022-09-01,27.776643753051758
2022-09-02,27.447925567626953
2022-09-05,28.050573348999023
2022-09-06,27.539236068725586
2022-09-07,28.488866806030273
2022-09-08,27.320091247558594
2022-09-09,27.39314079284668
2022-09-12,28.59843635559082
2022-09-13,26.99137306213379
2022-09-14,27.667070388793945
2022-09-15,28.653223037719727
2022-09-16,29.821998596191406
2022-09-19,28.927156448364258
2022-09-20,29.38370704650879
2022-09-21,30.570743560791016
2022-09-22,30.0411434173584
2022-09-23,29.584590911865234
2022-09-26,29.219348907470703
2022-09-27,29.49327850341797
2022-09-28,28.287982940673828
2022-09-29,27.429664611816406
2022-09-30,26.88180160522461
2022-10-03,28.653223037719727
2022-10-04,28.653223037719727
2022-10-05,30.077667236328125
2022-10-06,31.429058074951172
2022-10-07,30.862937927246094
2022-10-10,30.73509979248047
2022-10-11,31.063819885253906
2022-10-12,30.442909240722656
2022-10-13,30.296812057495117
2022-10-14,28.59843635559082
2022-10-17,28.671485900878906
2022-10-18,28.96367835998535
2022-10-19,28.87236976623535
2022-10-20,29.036727905273438
2022-10-21,29.12803840637207
2022-10-24,29.584590911865234
2022-10-25,29.40196990966797
2022-10-26,29.274137496948242
2022-10-27,28.470603942871094
2022-10-28,28.945417404174805
2022-10-31,30.095928192138672
2022-11-01,30.826412200927734
2022-11-02,31.75777816772461
2022-11-03,31.556900024414062
2022-11-04,31.702993392944336
2022-11-07,32.32390594482422
2022-11-08,33.985755920410156
2022-11-09,32.65262222290039
2022-11-10,33.23701095581055
2022-11-11,33.89444351196289
2022-11-14,33.4013671875
2022-11-15,33.8579216003418
2022-11-16,33.29179382324219
2022-11-17,32.104759216308594
2022-11-18,33.9492301940918
2022-11-21,34.1866340637207
2022-11-22,35.2458381652832
2022-11-23,35.93980026245117
2022-11-24,37.18162155151367
2022-11-25,37.126834869384766
2022-11-28,36.61549377441406
2022-11-29,36.77985382080078
2022-11-30,40.103553771972656
2022-12-01,39.70178985595703
2022-12-02,39.00783157348633
2022-12-05,39.683528900146484
2022-12-06,38.64258575439453
2022-12-07,37.072044372558594
2022-12-08,38.62432861328125
2022-12-09,39.08087921142578
2022-12-12,40.213130950927734
2022-12-13,42.51415252685547
2022-12-14,40.176605224609375
2022-12-15,41.199283599853516
2022-12-16,42.824607849121094
2022-12-19,41.2175407409668
2022-12-20,41.94802474975586
2022-12-21,42.568939208984375
2022-12-22,42.05760192871094
2022-12-23,44.7238655090332
2022-12-26,49.170684814453125
2022-12-27,46.24875259399414
2022-12-28,43.82902145385742
2022-12-29,45.41782760620117
2022-12-30,44.97953414916992
2023-01-02,46.02047348022461
2023-01-03,49.581581115722656
2023-01-04,47.89234161376953
2023-01-05,45.38129806518555
2023-01-06,45.61870574951172
2023-01-09,42.75156021118164
2023-01-10,40.28617477416992
2023-01-11,36.70680618286133
2023-01-12,39.3365478515625
2023-01-13,38.16777420043945
2023-01-16,39.811363220214844
2023-01-17,41.107975006103516
2023-01-18,41.47321319580078
2023-01-19,42.09412384033203
2023-01-20,42.64198684692383
2023-01-23,42.14891052246094
2023-01-24,43.08028030395508
2023-01-25,42.824607849121094
2023-01-26,41.254066467285156
2023-01-27,38.496490478515625
2023-01-30,36.633758544921875
2023-01-31,35.55629348754883
2023-02-01,32.013450622558594
2023-02-02,30.0411434173584
2023-02-03,31.520370483398438
2023-02-06,32.41521453857422
2023-02-07,29.182825088500977
2023-02-08,26.954849243164062
2023-02-15,32.08649826049805
2023-02-16,31.13686752319336
2023-02-17,32.104759216308594
2023-02-20,33.163963317871094
2023-02-21,34.05880355834961
2023-02-22,33.14569854736328
2023-02-23,32.56131362915039
2023-02-24,32.17781066894531
2023-02-27,32.36042785644531
2023-02-28,32.871768951416016
2023-03-01,34.241424560546875
2023-03-02,34.44231033325195
2023-03-03,34.35099792480469
2023-03-06,37.14509582519531
2023-03-07,37.60165023803711
2023-03-08,38.003414154052734
2023-03-09,37.25466537475586
2023-03-10,38.660850524902344
2023-03-13,37.345977783203125
2023-03-14,36.08589553833008
2023-03-15,34.42404556274414
2023-03-16,35.20931625366211
2023-03-17,34.13185119628906
2023-03-20,32.23259353637695
2023-03-21,31.648208618164062
2023-03-22,32.08649826049805
2023-03-23,32.65262222290039
2023-03-24,32.17781066894531
2023-03-27,31.77604103088379
2023-03-28,30.497697830200195
2023-03-29,30.862937927246094
2023-03-30,30.552478790283203
2023-03-31,29.712425231933594
2023-04-03,30.1324520111084
2023-04-04,31.1003475189209
2023-04-05,31.04555892944336
2023-04-06,31.867353439331055
2023-04-07,32.689144134521484
2023-04-10,33.29179382324219
2023-04-11,33.657039642333984
2023-04-12,33.45661544799805
2023-04-13,33.2667350769043
2023-04-14,33.03887939453125
2023-04-17,32.41228103637695
2023-04-18,32.75406265258789
2023-04-19,32.81102752685547
2023-04-20,32.564186096191406
2023-04-24,33.89333724975586
2023-04-25,31.652767181396484
2023-04-26,30.38058090209961
2023-04-27,29.431188583374023
2023-04-28,27.34252166748047
2023-05-02,25.633615493774414
2023-05-03,25.747543334960938
2023-05-04,26.108312606811523
2023-05-05,25.880456924438477
2023-05-08,27.05770492553711
2023-05-09,26.43110466003418
2023-05-10,25.84000015258789
2023-05-11,27.719999313354492
2023-05-12,27.139999389648438
2023-05-15,25.799999237060547
2023-05-16,27.0
2023-05-17,27.639999389648438
2023-05-18,26.799999237060547
2023-05-22,26.360000610351562
2023-05-23,26.520000457763672
2023-05-24,26.059999465942383
2023-05-25,26.899999618530273
2023-05-26,27.6200008392334
2023-05-29,29.139999389648438
2023-05-30,30.719999313354492
2023-05-31,29.799999237060547
2023-06-01,30.420000076293945
2023-06-02,33.459999084472656
2023-06-05,34.540000915527344
2023-06-06,33.560001373291016
2023-06-07,34.2599983215332
2023-06-08,34.63999938964844
2023-06-09,37.13999938964844
2023-06-12,35.91999816894531
2023-06-13,34.5
2023-06-14,34.900001525878906
2023-06-15,36.65999984741211
2023-06-16,35.779998779296875
2023-06-19,33.52000045776367
2023-06-20,33.84000015258789
2023-06-21,33.29999923706055
2023-06-22,36.2400016784668
2023-06-23,37.68000030517578
2023-06-26,38.5
2023-06-27,38.5
2023-07-03,39.060001373291016
2023-07-04,40.18000030517578
2023-07-05,40.20000076293945
2023-07-06,39.900001525878906
2023-07-07,40.02000045776367
2023-07-10,40.79999923706055
2023-07-11,41.08000183105469
2023-07-12,40.2400016784668
2023-07-13,39.5
2023-07-14,41.900001525878906
2023-07-17,42.0
2023-07-18,40.380001068115234
2023-07-19,42.63999938964844
2023-07-20,43.47999954223633
2023-07-21,46.599998474121094
2023-07-24,43.599998474121094
2023-07-25,42.08000183105469
2023-07-26,43.0
2023-07-27,43.34000015258789
2023-07-28,43.65999984741211
2023-07-31,44.81999969482422
2023-08-01,43.7599983215332
2023-08-02,43.900001525878906
2023-08-03,43.65999984741211
2023-08-04,44.65999984741211
2023-08-07,44.939998626708984
2023-08-08,43.79999923706055
2023-08-09,44.52000045776367
2023-08-10,40.560001373291016
2023-08-11,42.099998474121094
2023-08-14,41.880001068115234
2023-08-15,41.29999923706055
2023-08-16,41.959999084472656
2023-08-17,42.08000183105469
2023-08-18,40.15999984741211
2023-08-21,41.459999084472656
2023-08-22,42.599998474121094
2023-08-23,44.02000045776367
2023-08-24,42.5
2023-08-25,44.18000030517578
2023-08-28,45.099998474121094
2023-08-29,46.36000061035156
2023-08-31,47.70000076293945
2023-09-01,47.47999954223633
2023-09-04,46.599998474121094
2023-09-05,47.70000076293945
2023-09-06,47.79999923706055
2023-09-07,50.25
